run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,scalability,nogit-ed43227fb6bc,188019d3daf4,2026-02-17T18:01:01.529878+00:00,1,ortools_main,80,3,10,4,10,0.5,1.0,A,soft,83.75,63.6476515027157,8630.015741625542,0.5451219512195122,0.75,1.063007964999997,5.006806100998801,6.0698140659987985,31043663.39312826,,,1,scalability_only
scalability_seed1_N80_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,scalability,nogit-ed43227fb6bc,188019d3daf4,2026-02-17T18:01:01.529878+00:00,1,pyvrp_baseline,80,3,10,4,10,0.5,1.0,A,soft,,,,,,1.063007964999997,5.019823639000606,6.082831604000603,,,,0,scalability_only
