run_id,uav_id,route_node_sequence,route_energy,route_risk_mean,route_tardiness_min,route_time_s
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,2,0->1->9->4->11->20->19->14->12->13->3->16->6->2->18->7->10->5->8->15->17->0,4012.9004366041395,0.1285714285714286,25.3616082032965,1579.9888670987903
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->15->10->5->7->18->2->0,2047.730665961512,0.2428571428571429,0.0,529.5235712626696
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->1->9->8->17->0,1014.0348124798032,0.04,0.0,320.10230468635666
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->6->16->3->13->12->20->11->19->4->14->0,2116.3373482862435,0.0,0.0,788.5432604256017
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,2,0->1->9->4->11->20->19->14->12->13->3->16->6->2->18->7->5->10->8->17->15->0,4611.660273921947,0.08095238095238096,26.946619100758774,1606.6215951394324
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->15->17->8->9->1->0,1680.91522412597,0.11666666666666665,0.0,457.30905819877347
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->6->16->3->13->12->20->11->19->4->14->0,2116.3373482862435,0.0,0.0,788.5432604256017
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->7->5->10->2->18->0,1632.918757517558,0.13333333333333333,0.0,439.7391883887505
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,0,0->5->14->16->12->9->13->7->4->11->2->18->19->3->1->20->17->15->8->10->6->0,4500.546156957885,0.17142857142857143,20.628554863709137,1636.1321482648636
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->4->7->13->9->12->16->14->5->0,1593.5431332603766,0.4,0.0,616.1361558005025
