run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,20,3,10,4,10,1.0,1.0,A,soft,60.0,26.946619100758774,4611.660273921947,0.08095238095238096,0.08095238095238096,0.14321299999937764,15.002178235999963,15.145391235999341,6338606.893022706,5924917.000000004,6.52651126666454,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,20,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,5430.171329929773,0.06521739130434782,0.13333333333333333,0.14321299999937764,15.008663754999361,15.151876754998739,6930171.329929773,5924917.000000004,14.50547586880447,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,20,3,10,4,10,1.0,1.0,A,soft,,,,,,0.14321299999937764,15.139091789000304,15.282304788999681,,5924917.000000004,,0,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,20,3,10,7,10,0.5,1.0,A,soft,70.0,20.628554863709137,4500.546156957885,0.17142857142857143,0.17142857142857143,0.13537390099918412,15.017191201999594,15.152565102998778,6321174.711821593,5803170.000000003,8.194753909472555,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,20,3,10,7,10,0.5,1.0,A,soft,100.0,0.0,4962.431510607881,0.1565217391304348,0.4,0.13537390099918412,15.023822406999898,15.159196307999082,6762431.5106078815,5803170.000000003,14.185156760599114,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,20,3,10,7,10,0.5,1.0,A,soft,,,,,,0.13537390099918412,15.080614204000085,15.21598810499927,,5803170.000000003,,0,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,20,3,10,7,10,1.0,1.0,A,soft,65.0,24.50319545712677,4730.874469995488,0.1523809523809524,0.1523809523809524,0.13062380500014115,15.003497970999888,15.134121776000029,7955377.665452614,7375794.078947369,7.285431451258078,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,20,3,10,7,10,1.0,1.0,A,soft,100.0,0.0,5409.396326251292,0.13043478260869565,0.3333333333333333,0.13062380500014115,15.006930736000868,15.137554541001009,8409396.32625129,7375794.078947369,12.291039775083084,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,20,3,10,7,10,1.0,1.0,A,soft,,,,,,0.13062380500014115,15.093573763000677,15.224197568000818,,7375794.078947369,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,40,3,10,4,10,0.5,1.0,A,soft,70.0,28.269623861155864,6023.577590128702,0.1738095238095238,0.42142857142857143,0.9563052109988348,15.002496529999917,15.958801740998751,9701847.213989858,,,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.9563052109988348,15.007295985000383,15.963601195999217,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.9563052109988348,0.6948081020000245,1.6511133129988593,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,40,3,10,4,10,1.0,1.0,A,soft,87.5,20.648445557757775,6497.222708474274,0.15714285714285717,0.28095238095238095,0.3887217009996675,15.001796754999305,15.390518455998972,13117871.154032033,,,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.3887217009996675,15.012864165999417,15.401585866999085,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.3887217009996675,0.6367069009993429,1.0254286019990104,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,40,3,10,7,10,0.5,1.0,A,soft,100.0,0.0,6427.555299285075,0.02093023255813953,0.03333333333333333,0.4983615010005451,15.002216042001237,15.500577543001782,6877555.299285076,,,1,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,40,3,10,7,10,0.5,1.0,A,soft,,,,,,0.4983615010005451,15.01289155700033,15.511253058000875,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,40,3,10,7,10,0.5,1.0,A,soft,,,,,,0.4983615010005451,0.9710946040013368,1.469456105001882,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,ortools_main,40,3,10,7,10,1.0,1.0,A,soft,100.0,0.0,6692.802515111091,0.013953488372093023,0.018181818181818184,0.5613798029989994,15.002926467999714,15.564306270998713,7292802.515111092,,,1,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,pyvrp_baseline,40,3,10,7,10,1.0,1.0,A,soft,,,,,,0.5613798029989994,15.012953454001035,15.574333257000035,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:03:52.310097+00:00,1,highs_exact_bound,40,3,10,7,10,1.0,1.0,A,soft,,,,,,0.5613798029989994,0.810856801999762,1.3722366049987613,,,,0,bound_gap
