run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,highs_exact_bound,20,3,10,4,10,0.5,1.0,A,soft,,,,,,0.0938240999998925,6.088098006000109,6.181922106000002,6889968.0,3340060.0,51.52285177521869,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,ortools_main,20,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,4031.0956665447156,0.0,0.0,0.09732189999999719,6.002717804999975,6.100039704999972,4031095.666544716,3340060.0,17.142626315714367,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,pyvrp_baseline,20,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,4713.5408601772615,0.0,0.0,0.09732189999999719,6.004757104000191,6.102079004000188,4713540.860177262,3340060.0,29.13904643919029,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,highs_exact_bound,20,3,10,4,10,1.0,1.0,A,soft,,,,,,0.09732189999999719,6.090730623000127,6.188052523000124,6889968.0,3340060.0,51.52285177521869,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,ortools_main,40,3,10,4,10,0.0,1.0,A,soft,95.0,1.1047335355681545,5817.6930313656085,0.0,0.0,0.27309970100009195,6.002403729999969,6.275503431000061,5817694.136099145,inf,-inf,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,pyvrp_baseline,40,3,10,4,10,0.0,1.0,A,soft,,,,,,0.27309970100009195,6.011930341000152,6.285030042000244,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,highs_exact_bound,40,3,10,4,10,0.0,1.0,A,soft,,,,,,0.27309970100009195,0.5125891049999609,0.7856888060000529,inf,inf,inf,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,ortools_main,40,3,10,4,10,0.5,1.0,A,soft,95.0,1.1047335355681545,5817.6930313656085,0.0,0.0,0.3010238029999073,6.002416572000129,6.3034403750000365,5817694.136099145,inf,-inf,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,pyvrp_baseline,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.3010238029999073,6.012147912000046,6.313171714999953,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,highs_exact_bound,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.3010238029999073,0.7999410280001484,1.1009648310000557,inf,inf,inf,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,ortools_main,40,3,10,4,10,1.0,1.0,A,soft,95.0,1.1047335355681545,5817.6930313656085,0.0,0.0,0.4365507160000561,6.012448962000008,6.448999678000064,5817694.136099145,inf,-inf,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,pyvrp_baseline,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.4365507160000561,6.015617639000084,6.45216835500014,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,1,highs_exact_bound,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.4365507160000561,0.9235593050000261,1.3601100210000823,inf,inf,inf,0,bound_gap
main_table_seed2_N10_M3_D10_B4_K10_lo0.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,10,3,10,4,10,0.0,1.0,A,soft,100.0,0.0,3354.051179876193,0.0,0.0,0.03783540000017638,6.00223382199988,6.0400692220000565,3354051.179876193,3212934.0,4.2073651327348545,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo0.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,10,3,10,4,10,0.0,1.0,A,soft,100.0,0.0,3744.8937243568207,0.0,0.0,0.03783540000017638,6.004694615000062,6.042530015000239,3744893.724356821,3212934.0,14.204935133324351,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo0.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,10,3,10,4,10,0.0,1.0,A,soft,,,,,,0.03783540000017638,6.031327911999824,6.069163312000001,4030215.0,3212934.0,20.278843684518073,1,exact
