run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,20,3,10,4,10,0.5,1.0,B,soft,100.0,0.0,5254.339906279199,0.08695652173913042,0.17142857142857143,0.14398920200073917,20.545590625999466,20.689579828000205,6254339.906279199,4953145.5528044505,20.804663209436093,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo0.5_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,20,3,10,4,10,0.5,1.0,B,soft,80.0,5.274249239128113,5716.686390460835,0.10869565217391304,0.18571428571428572,0.14398920200073917,15.104509607999717,15.248498810000456,6971960.639699964,4953145.5528044505,28.95620315754382,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,20,3,10,4,10,1.0,1.0,B,soft,40.0,53.94445191395183,4633.954624128313,0.08095238095238096,0.08095238095238096,0.14982910099934088,15.007885674000136,15.157714774999477,6387899.076042265,5924917.000000011,7.247798854222071,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,20,3,10,4,10,1.0,1.0,B,soft,100.0,0.0,5724.595139950765,0.06086956521739131,0.09999999999999999,0.14982910099934088,15.00611545799984,15.155944558999181,7124595.139950765,5924917.000000011,16.838544736719516,1,bound_gap
main_table_seed1_N20_M3_D10_B4_K10_lo1.0_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,20,3,10,4,10,1.0,1.0,B,soft,90.0,3.0668795185551945,6015.066506018452,0.06521739130434784,0.1,0.14982910099934088,15.085946372999388,15.235775473998729,7518133.385537007,5924917.000000011,21.191648296662873,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,20,3,10,7,10,0.5,1.0,B,soft,25.0,54.68438894848759,4500.546156957885,0.17142857142857143,0.17142857142857143,0.13187801599997329,15.003885688998707,15.13576370499868,6355230.545906371,5803170.00000003,8.68671155072326,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,20,3,10,7,10,0.5,1.0,B,soft,100.0,0.0,5124.316464579363,0.1565217391304348,0.45,0.13187801599997329,15.010710599000959,15.142588615000932,6924316.464579363,5803170.00000003,16.191438827419923,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,20,3,10,7,10,0.5,1.0,B,soft,95.0,1.2516497352028408,6670.393216312336,0.1565217391304348,0.6,0.13187801599997329,15.071993296000073,15.203871312000047,8471644.866047539,5803170.00000003,31.498899071444324,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,20,3,10,7,10,1.0,1.0,B,soft,30.0,49.11524025385355,4730.874469995488,0.1523809523809524,0.1523809523809524,0.10154020099980698,15.007215718000225,15.108755919000032,7979989.710249341,7399883.0,7.269517020858605,1,bound_gap
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,20,3,10,7,10,1.0,1.0,B,soft,100.0,0.0,5573.525166532102,0.13043478260869568,0.4000000000000001,0.10154020099980698,15.014069857999857,15.115610058999664,8573525.166532103,7399883.0,13.689143540554024,1,bound_gap
